Nom,Date,Température,Pression au niveau mer,Humidité
NANCY-OCHEY,2018-11-08,291.0125,102353.75,58.125
ALENCON,2018-07-17,293.04999999999995,101806.25,62.125
EUROPA,2018-07-17,295.02500000000003,102592.5,53.625
MONT-DE-MARSAN,2018-10-07,297.1375,101837.5,66.125
DIJON-LONGVIC,2018-10-07,294.25,101751.25,53.125
ST-PIERRE,2018-10-07,285.42499999999995,101573.75,81.0
PTE DE CHASSIRON,2018-11-07,294.62500000000006,101802.5,66.5
CLERMONT-FD,2018-11-07,291.8,101705.0,57.75
DIJON-LONGVIC,2018-11-07,290.975,101755.0,60.75
CAYENNE-MATOURY,2018-11-07,299.725,101416.25,87.0
PTE DE LA HAGUE,2018-12-07,289.8071428571429,102154.28571428571,84.14285714285714
BREST-GUIPAVAS,2018-12-07,291.2125,102116.25,74.0
STRASBOURG-ENTZHEIM,2018-07-13,299.05,101788.0,46.4
PERPIGNAN,2018-07-13,302.59,101680.0,36.0
KERGUELEN,2018-07-13,281.01,100636.0,73.2
LILLE-LESQUIN,2018-07-13,295.46999999999997,102092.0,56.2
MONT-DE-MARSAN,2018-07-13,297.83000000000004,101800.0,66.8
MILLAU,2018-07-13,298.27,101556.0,49.0
ORLY,2018-07-14,296.975,101821.25,55.125
MONTELIMAR,2018-07-14,298.1,101607.5,62.625
GOURDON,2018-07-14,297.375,101625.0,55.75
CAP CEPET,2018-07-14,298.4125,101541.25,74.875
ROUEN-BOOS,2018-07-14,294.5375,101912.5,61.875
CROZET,2018-07-18,277.2166666666667,,
TRINITE-CARAVEL,2018-03-02,298.85,101322.0,71.2
LE PUY-LOUDES,2018-03-02,272.15000000000003,,78.875
ABBEVILLE,2018-04-02,275.46250000000003,101948.75,77.875
EMBRUN,2018-01-24,278.03749999999997,,58.375
BALE-MULHOUSE,2018-01-26,279.75,101871.25,87.75
BELLE ILE-LE TALUT,2018-09-08,290.0,101775.0,75.625
DIJON-LONGVIC,2018-09-08,292.925,101476.25,81.75
CAEN-CARPIQUET,2018-08-23,291.625,101635.0,81.25
GLORIEUSES,2018-08-23,299.225,101616.25,65.0
GILLOT-AEROPORT,2018-08-23,295.78749999999997,102188.75,61.625
LA DESIRADE METEO,2018-08-23,301.79999999999995,101607.5,69.5
BALE-MULHOUSE,2018-08-24,292.90000000000003,101440.0,74.125
POITIERS-BIARD,2018-08-24,291.2875,101912.5,61.375
BELLE ILE-LE TALUT,2018-08-25,290.2875,101860.0,70.75
LIMOGES-BELLEGARDE,2018-08-25,286.66249999999997,101851.25,77.875
JUAN DE NOVA,2018-03-24,304.25,101180.0,75.0
CAP CEPET,2018-03-30,284.7375,100431.25,86.375
EMBRUN,2018-03-30,282.675,,57.75
AJACCIO,2018-01-04,284.775,101315.0,63.25
LIMOGES-BELLEGARDE,2018-01-04,279.6125,101523.75,73.0
NICE,2018-04-21,292.8,101925.0,53.125
LIMOGES-BELLEGARDE,2018-04-21,293.96250000000003,101796.25,43.5
MILLAU,2018-04-22,290.025,101667.5,43.5
ST-PIERRE,2018-04-22,275.3875,101467.5,79.375
TROYES-BARBEREY,2018-04-22,291.9,101398.75,68.5
MARIGNANE,2018-04-22,291.53749999999997,101841.25,63.25
BELLE ILE-LE TALUT,2018-04-22,286.75,101463.75,90.5
PAMANDZI,2018-03-13,300.79999999999995,101112.5,81.25
MILLAU,2018-09-03,280.5875,101167.5,88.75
PAMANDZI,2018-04-03,300.2,100440.0,84.5
STRASBOURG-ENTZHEIM,2018-05-13,287.4625,101097.5,81.0
PERPIGNAN,2018-05-16,290.925,101670.0,57.5
ORLY,2018-07-19,297.59999999999997,101662.5,44.125
DIJON-LONGVIC,2018-07-19,298.36250000000007,101457.5,47.75
CROZET,2018-07-19,281.6,,
GLORIEUSES,2018-07-19,297.07500000000005,101758.75,77.25
CAYENNE-MATOURY,2018-07-21,298.65000000000003,101238.75,91.25
BELLE ILE-LE TALUT,2018-07-22,292.88750000000005,101807.5,85.375
CROZET,2018-07-22,278.20000000000005,,
ST-BARTHELEMY METEO,2018-07-22,,,
LE PUY-LOUDES,2018-07-16,290.625,,75.5
POITIERS-BIARD,2018-07-16,296.18750000000006,101432.5,60.5
NANTES-BOUGUENAIS,2018-09-07,296.8875,102248.75,53.75
MILLAU,2018-10-07,294.925,101481.25,50.5
BALE-MULHOUSE,2018-10-07,293.38750000000005,101642.5,59.125
GLORIEUSES,2018-02-25,302.2125,100947.5,79.625
BOURGES,2018-02-26,270.59999999999997,102060.0,37.5
LAMENTIN-AERO,2018-05-08,300.0,101435.0,84.875
CROZET,2018-05-08,273.45,,
MARIGNANE,2018-06-08,302.5625,101486.25,50.75
SAINT LAURENT,2018-06-08,298.7625,101366.25,83.75
PAMANDZI,2018-07-22,297.95,101910.0,79.0
KERGUELEN,2018-07-04,278.15,101517.5,79.125
MONTPELLIER,2018-12-04,282.225,100131.25,88.5
EUROPA,2018-04-13,299.82142857142856,101690.0,63.0
LIMOGES-BELLEGARDE,2018-04-23,288.7375,101950.0,80.25
EUROPA,2018-04-23,299.05,101373.75,64.75
ROUEN-BOOS,2018-04-21,292.375,101945.0,59.625
LYON-ST EXUPERY,2018-04-21,294.83750000000003,101868.75,43.375
MONTELIMAR,2018-04-21,292.225,101938.75,57.75
CLERMONT-FD,2018-11-04,283.95,100118.75,68.5
GOURDON,2018-12-04,282.9875,100108.75,70.625
CAP CEPET,2018-12-04,284.15,100105.0,87.75
POITIERS-BIARD,2018-05-19,287.5375,101985.0,59.125
TARBES-OSSUN,2018-05-21,289.9,101146.25,72.25
POITIERS-BIARD,2018-11-03,285.65,99305.0,71.5
MILLAU,2018-08-21,294.825,101618.75,64.75
EUROPA,2018-08-21,296.12499999999994,101995.0,82.875
BELLE ILE-LE TALUT,2018-08-21,293.9875,102090.0,79.5
GOURDON,2018-08-22,298.975,101546.25,56.875
TRINITE-CARAVEL,2018-08-22,301.65,101680.0,73.5
PTE DE CHASSIRON,2018-08-22,294.63750000000005,101692.5,80.125
MARIPASOULA,2018-08-19,296.35,101555.0,97.0
EUROPA,2018-07-27,295.65000000000003,102142.85714285714,68.0
TOULOUSE-BLAGNAC,2018-06-08,301.67499999999995,101347.5,58.75
MILLAU,2018-06-08,298.86250000000007,101340.0,56.125
SAINT LAURENT,2018-07-08,299.4125,101446.25,82.75
CAYENNE-MATOURY,2018-07-08,298.86249999999995,101492.5,89.375
CLERMONT-FD,2018-01-08,299.4166666666667,101795.0,58.0
NOUVELLE AMSTERDAM,2018-01-08,287.45,101420.0,92.0
LE PUY-LOUDES,2018-07-25,293.6642857142857,,61.714285714285715
NOUVELLE AMSTERDAM,2018-07-16,284.93571428571425,102495.71428571429,71.71428571428571
STRASBOURG-ENTZHEIM,2018-07-16,296.00000000000006,101286.25,61.625
MONT-DE-MARSAN,2018-07-16,294.425,101733.75,80.875
STRASBOURG-ENTZHEIM,2018-02-08,297.83750000000003,102053.75,71.625
TOULOUSE-BLAGNAC,2018-06-02,275.6625,101461.25,79.75
CAP CEPET,2018-02-17,283.625,101998.75,93.125
PTE DE CHASSIRON,2018-02-17,282.3125,102306.25,85.875
LYON-ST EXUPERY,2018-12-02,275.32500000000005,101886.25,77.25
STRASBOURG-ENTZHEIM,2018-02-13,273.225,101603.75,74.375
PERPIGNAN,2018-04-25,292.47499999999997,101781.25,63.375
LIMOGES-BELLEGARDE,2018-04-27,284.2625,101291.25,63.5
CLERMONT-FD,2018-04-27,288.0214285714286,101144.28571428571,56.857142857142854
NANCY-OCHEY,2018-04-28,283.42499999999995,101323.75,77.25
BOURGES,2018-04-28,282.325,101338.75,80.625
CLERMONT-FD,2018-04-25,288.7875,101772.5,70.0
TARBES-OSSUN,2018-04-25,286.71250000000003,102173.75,91.625
NICE,2018-04-26,290.57499999999993,101350.0,81.75
MONTPELLIER,2018-04-26,292.8,101622.5,42.25
ALENCON,2018-04-20,292.0375,102302.5,70.625
MARIGNANE,2018-04-20,291.6,102291.25,56.625
NICE,2018-04-20,293.3875,102235.0,44.5
LE RAIZET AERO,2018-04-20,298.5357142857143,101830.0,79.0
PERPIGNAN,2018-04-20,289.7,102320.0,69.5
CAYENNE-MATOURY,2018-04-18,300.025,101473.75,79.75
LIMOGES-BELLEGARDE,2018-04-18,292.63750000000005,102388.75,45.0
MILLAU,2018-04-19,289.1875,102512.5,47.5
GLORIEUSES,2018-12-08,299.02500000000003,101936.25,72.875
PAMANDZI,2018-08-13,299.25,101900.0,69.0
BOURGES,2018-08-13,293.6,101215.0,73.875
MARIGNANE,2018-08-13,298.21250000000003,101307.5,46.125
LILLE-LESQUIN,2018-08-13,292.025,100781.25,82.125
PLOUMANAC'H,2018-01-30,283.325,102880.0,97.125
CAP CEPET,2018-01-30,282.58750000000003,102808.75,86.5
PERPIGNAN,2018-01-30,280.35,103010.0,84.25
ST-PIERRE,2018-02-17,270.7375,100272.5,80.5
ALENCON,2018-02-18,277.6875,102367.5,90.625
BOURGES,2018-02-07,296.46250000000003,101178.75,65.5
MILLAU,2018-02-07,295.875,101110.0,48.25
GILLOT-AEROPORT,2018-02-07,293.90999999999997,101990.0,64.0
RENNES-ST JACQUES,2018-03-07,294.22499999999997,101491.25,81.125
BORDEAUX-MERIGNAC,2018-03-07,295.8,101660.0,76.125
NANTES-BOUGUENAIS,2018-11-07,293.51250000000005,101897.5,58.25
EUROPA,2018-12-07,296.6625,102233.75,72.0
MILLAU,2018-08-07,295.72499999999997,101760.0,49.75
MARIGNANE,2018-08-07,300.9875,101580.0,44.5
PLOUMANAC'H,2018-08-07,292.525,102583.75,78.5
POITIERS-BIARD,2018-08-07,297.55000000000007,102200.0,54.375
TROMELIN,2018-08-07,297.36249999999995,101880.0,68.375
TROYES-BARBEREY,2018-09-07,293.9375,102157.5,58.5
KERGUELEN,2018-09-07,272.75,98771.25,82.5
CAP CEPET,2018-10-07,298.1125,101210.0,66.625
PTE DE LA HAGUE,2018-10-07,290.775,102302.5,76.75
LAMENTIN-AERO,2018-10-07,301.0875,101643.75,73.5
PTE DE CHASSIRON,2018-07-07,294.1125,102232.5,82.25
ABBEVILLE,2018-07-07,294.5,102363.75,69.375
LE RAIZET AERO,2018-07-07,300.34999999999997,101630.0,77.75
KERGUELEN,2018-04-20,286.25,99880.0,74.0
BOURGES,2018-04-21,294.325,101840.0,52.875
ABBEVILLE,2018-04-22,290.075,101253.75,69.375
NANTES-BOUGUENAIS,2018-04-23,286.175,102008.75,83.75
BALE-MULHOUSE,2018-04-23,289.2,101806.25,71.875
PTE DE LA HAGUE,2018-04-24,284.1125,101728.75,93.75
STRASBOURG-ENTZHEIM,2018-04-24,289.6125,101802.5,73.0
CAP CEPET,2018-04-24,290.3125,101758.75,86.375
BREST-GUIPAVAS,2018-04-24,285.02500000000003,101886.25,87.375
LE PUY-LOUDES,2018-04-26,282.6,,69.625
ORLY,2018-04-26,284.175,102031.25,62.875
MONTPELLIER,2018-04-27,289.05,101258.57142857143,67.57142857142857
CAEN-CARPIQUET,2018-04-27,283.61249999999995,100800.0,79.5
TOULOUSE-BLAGNAC,2018-06-22,295.825,101975.0,63.875
CAEN-CARPIQUET,2018-09-06,288.95,101388.75,95.625
LE PUY-LOUDES,2018-03-26,278.0875,,82.0
NICE,2018-03-27,285.18750000000006,101275.0,71.0
TROMELIN,2018-03-27,300.84999999999997,101200.0,75.0
LAMENTIN-AERO,2018-03-27,299.90000000000003,101400.0,66.125
GOURDON,2018-03-27,281.01250000000005,102032.5,96.0
ORLY,2018-03-04,284.4875,100103.75,78.375
CAP CEPET,2018-03-04,286.6,101167.5,76.25
BOURGES,2018-06-04,285.6625,101212.5,61.75
ALENCON,2018-06-04,285.075,101075.0,63.375
LIMOGES-BELLEGARDE,2018-10-05,284.575,101770.0,74.0
ORLY,2018-01-05,281.44999999999993,101412.5,74.375
KERGUELEN,2018-02-05,280.05,100050.0,72.0
AJACCIO,2018-02-05,287.1875,100496.25,90.75
PERPIGNAN,2018-04-26,290.97499999999997,101762.5,53.25
PTE DE LA HAGUE,2018-04-26,283.70000000000005,101942.5,80.875
ST GIRONS,2018-06-04,287.5125,100952.5,56.25
STRASBOURG-ENTZHEIM,2018-07-04,285.70000000000005,101240.0,62.75
BALE-MULHOUSE,2018-04-16,288.6875,101526.25,63.875
PERPIGNAN,2018-11-07,301.32500000000005,101382.5,38.625
MARIGNANE,2018-11-07,299.225,101183.75,37.0
ST-PIERRE,2018-11-07,284.875,101601.25,97.75
BREST-GUIPAVAS,2018-11-07,291.075,102092.5,70.25
ALENCON,2018-12-07,291.63750000000005,101988.75,71.5
ST GIRONS,2018-04-07,294.5625,101450.0,77.0
BORDEAUX-MERIGNAC,2018-04-07,293.375,101601.25,84.0
NANTES-BOUGUENAIS,2018-05-07,292.7,101738.75,83.75
LE PUY-LOUDES,2018-05-07,290.21250000000003,,72.25
AJACCIO,2018-05-07,298.525,101467.5,71.5
GOURDON,2018-05-07,292.375,101895.0,81.375
KERGUELEN,2018-05-07,278.7785714285714,99825.71428571429,80.0
ROUEN-BOOS,2018-05-07,293.83750000000003,101593.75,65.375
EMBRUN,2018-05-07,294.475,,57.5
ALENCON,2018-05-07,293.3625,101627.5,78.625
LAMENTIN-AERO,2018-05-07,301.00000000000006,101613.75,72.875
NANCY-OCHEY,2018-07-15,294.09999999999997,101495.0,64.75
BORDEAUX-MERIGNAC,2018-07-15,298.6125,101427.5,62.125
LE PUY-LOUDES,2018-07-15,293.075,,67.75
NICE,2018-07-15,299.81250000000006,101328.75,64.25
GOURDON,2018-09-07,296.0125,101930.0,60.0
BORDEAUX-MERIGNAC,2018-10-07,297.75,101881.25,55.75
BOURGES,2018-10-07,294.51250000000005,101916.25,55.25
PLOUMANAC'H,2018-03-01,284.0625,100778.75,81.125
STRASBOURG-ENTZHEIM,2018-05-01,282.9875,100335.0,80.0
CROZET,2018-11-08,280.25,,
PAMANDZI,2018-11-08,299.98333333333335,102093.33333333333,62.666666666666664
POITIERS-BIARD,2018-12-08,296.0125,101377.5,53.125
BELLE ILE-LE TALUT,2018-08-17,289.96250000000003,102372.5,76.375
PERPIGNAN,2018-08-17,297.675,101695.0,58.375
TOULOUSE-BLAGNAC,2018-08-17,295.24999999999994,101952.5,64.0
LA DESIRADE METEO,2018-08-17,301.5125,101793.75,75.625
KERGUELEN,2018-08-18,276.4642857142857,98221.42857142857,70.0
TROMELIN,2018-08-18,297.98749999999995,101942.5,67.25
DIJON-LONGVIC,2018-11-02,274.7125,101312.5,94.375
PAMANDZI,2018-11-02,300.4,101307.5,86.5
ST-PIERRE,2018-07-23,287.9125,102758.75,98.5
CAYENNE-MATOURY,2018-07-24,297.4625,101493.75,97.625
PERPIGNAN,2018-07-14,300.1625,101582.5,52.375
LYON-ST EXUPERY,2018-07-15,296.0,101473.75,62.625
EMBRUN,2018-07-24,295.78749999999997,,52.125
MONT-DE-MARSAN,2018-07-25,296.81666666666666,101545.0,77.83333333333333
BASTIA,2018-02-01,286.4625,101357.5,40.625
TROYES-BARBEREY,2018-01-24,284.2125,102145.0,83.75
TRINITE-CARAVEL,2018-06-02,299.0,101568.33333333333,75.16666666666667
TOULOUSE-BLAGNAC,2018-08-16,297.29999999999995,101521.25,60.75
NOUVELLE AMSTERDAM,2018-08-16,286.15,101777.14285714286,84.71428571428571
CAEN-CARPIQUET,2018-08-16,290.21250000000003,101688.75,87.625
GOURDON,2018-08-14,293.1,101940.0,74.625
TOURS,2018-08-14,292.825,101912.5,68.875
BELLE ILE-LE TALUT,2018-08-14,291.70000000000005,102125.0,83.25
GILLOT-AEROPORT,2018-08-22,295.725,102212.5,58.0
RENNES-ST JACQUES,2018-08-22,293.18749999999994,101870.0,80.125
BORDEAUX-MERIGNAC,2018-08-22,299.2125,101590.0,63.625
TOURS,2018-08-23,294.775,101605.0,69.625
CAYENNE-MATOURY,2018-02-04,299.6875,101000.0,87.0
LE PUY-LOUDES,2018-03-04,282.08750000000003,,64.125
BELLE ILE-LE TALUT,2018-03-28,283.325,101043.75,88.375
BELLE ILE-LE TALUT,2018-03-29,282.1875,100352.5,77.75
BORDEAUX-MERIGNAC,2018-03-29,282.58750000000003,100948.75,77.0
CROZET,2018-03-21,284.6333333333334,,
TROYES-BARBEREY,2018-04-23,289.575,101788.75,73.25
ORLY,2018-04-28,285.52500000000003,101155.0,68.125
LE RAIZET AERO,2018-04-28,299.36249999999995,101680.0,70.125
PTE DE LA HAGUE,2018-04-29,281.9875,100921.25,85.25
LAMENTIN-AERO,2018-04-29,298.9785714285714,101661.42857142857,76.71428571428571
CAP CEPET,2018-04-29,288.82500000000005,100975.0,90.0
TROYES-BARBEREY,2018-04-30,281.93749999999994,100520.0,83.625
MONT-DE-MARSAN,2018-04-30,282.8125,101298.75,85.75
BALE-MULHOUSE,2018-04-30,286.6,100700.0,56.875
RENNES-ST JACQUES,2018-04-19,291.18749999999994,102272.5,70.875
TARBES-OSSUN,2018-04-19,292.3,102142.5,53.875
ROUEN-BOOS,2018-04-20,292.83750000000003,102315.0,63.625
PLOUMANAC'H,2018-04-20,284.625,102348.75,89.875
STRASBOURG-ENTZHEIM,2018-04-20,292.1625,102262.5,56.625
ROUEN-BOOS,2018-05-24,288.3125,101801.25,87.25
DIJON-LONGVIC,2018-05-25,293.6375,101596.25,69.0
LILLE-LESQUIN,2018-05-19,283.225,102377.5,75.25
MONTELIMAR,2018-12-05,290.0,101481.25,71.125
PAMANDZI,2018-04-06,302.35,101460.0,62.0
PTE DE CHASSIRON,2018-05-23,290.625,101701.25,77.75
LE RAIZET AERO,2018-05-24,299.2,101768.75,80.875
GILLOT-AEROPORT,2018-09-06,295.48333333333335,101960.0,84.33333333333333
PAMANDZI,2018-05-01,299.3833333333333,100486.66666666667,88.0
CAEN-CARPIQUET,2018-01-01,280.85,100410.0,82.75
ST GIRONS,2018-01-01,282.6875,102320.0,64.375
PTE DE CHASSIRON,2018-02-01,284.6,101963.75,94.125
PAMANDZI,2018-02-01,302.35,100665.0,75.0
CAP CEPET,2018-11-01,282.40000000000003,101140.0,81.75
SAINT GEORGES,2018-12-01,297.5,101220.0,96.875
MARIGNANE,2018-07-18,300.1875,101455.0,46.75
GILLOT-AEROPORT,2018-07-18,293.1,102065.0,67.33333333333333
GOURDON,2018-07-19,297.48749999999995,101486.25,64.375
KERGUELEN,2018-07-20,274.86249999999995,100940.0,63.0
BOURGES,2018-07-20,294.125,101470.0,68.5
GILLOT-AEROPORT,2018-07-20,293.4214285714285,102440.0,68.71428571428571
MILLAU,2018-08-15,293.8375,101722.5,53.875
BORDEAUX-MERIGNAC,2018-08-16,296.20000000000005,101608.75,69.25
CAYENNE-MATOURY,2018-08-19,298.675,101525.0,88.375
SAINT GEORGES,2018-08-19,300.0875,101470.0,78.875
BALE-MULHOUSE,2018-08-20,295.925,101885.0,58.125
STRASBOURG-ENTZHEIM,2018-08-20,296.2,101928.75,62.25
ROUEN-BOOS,2018-08-20,293.3125,102151.25,82.75
ABBEVILLE,2018-08-21,292.925,102062.5,83.875
LE RAIZET AERO,2018-08-24,300.27500000000003,101517.5,74.25
REIMS-PRUNAY,2018-08-25,287.4875,101501.25,66.125
LE PUY-LOUDES,2018-05-24,287.0,,79.125
ST GIRONS,2018-04-18,290.27500000000003,102295.0,60.5
LAMENTIN-AERO,2018-04-18,299.8785714285714,101727.14285714286,70.42857142857143
ST GIRONS,2018-04-20,290.07500000000005,102066.25,63.0
MILLAU,2018-04-13,280.2375,100966.25,88.375
TARBES-OSSUN,2018-04-13,281.975,100648.75,86.25
GOURDON,2018-04-14,285.58750000000003,101667.5,77.5
BALE-MULHOUSE,2018-08-21,297.4625,101762.5,60.375
NANTES-BOUGUENAIS,2018-12-08,291.6625,101332.5,82.25
LE PUY-LOUDES,2018-08-23,293.66249999999997,,64.5
DIJON-LONGVIC,2018-08-24,292.175,101576.25,65.5
STRASBOURG-ENTZHEIM,2018-07-24,298.2125,101342.5,61.75
AJACCIO,2018-02-27,275.15,100682.5,80.25
LYON-ST EXUPERY,2018-03-08,301.4625,101628.75,49.125
BASTIA,2018-03-08,301.775,101496.25,61.0
LAMENTIN-AERO,2018-07-23,300.7625,101515.0,69.75
BORDEAUX-MERIGNAC,2018-07-18,295.875,101627.5,71.25
CAYENNE-MATOURY,2018-07-18,299.775,101381.25,87.625
PLOUMANAC'H,2018-04-21,288.5125,101731.25,78.625
MILLAU,2018-04-21,290.6625,101878.75,45.5
CLERMONT-FD,2018-04-23,290.275,101857.5,71.875
PLOUMANAC'H,2018-08-14,290.875,102022.5,88.25
LE PUY-LOUDES,2018-08-19,290.825,,63.125
NOUVELLE AMSTERDAM,2018-08-19,284.93,102420.0,77.2
LE RAIZET AERO,2018-08-20,300.45,101741.25,79.875
LAMENTIN-AERO,2018-08-20,300.9875,101678.75,76.875
TROMELIN,2018-08-20,297.8875,101973.75,68.375
ROUEN-BOOS,2018-08-21,293.07500000000005,102071.25,83.75
BOURGES,2018-11-08,292.6,102407.5,53.625
CLERMONT-FD,2018-02-15,284.1928571428571,101707.14285714286,74.85714285714286
CROZET,2018-02-16,282.425,,
CAYENNE-MATOURY,2018-06-07,299.26249999999993,101311.25,89.25
BREST-GUIPAVAS,2018-06-07,290.2375,102337.5,86.75
TROMELIN,2018-06-07,297.67499999999995,102005.0,74.875
TARBES-OSSUN,2018-07-07,294.43749999999994,102025.0,73.75
CAP CEPET,2018-02-08,301.275,101487.5,62.875
BOURGES,2018-04-16,284.4375,101815.0,73.0
POITIERS-BIARD,2018-04-16,284.2625,101803.75,77.625
PTE DE LA HAGUE,2018-04-30,281.5,100883.75,73.75
NANCY-OCHEY,2018-04-30,282.83750000000003,100516.25,77.25
BASTIA,2018-04-30,290.9875,101307.5,55.875
EUROPA,2018-04-17,300.26250000000005,101538.75,63.25
TROYES-BARBEREY,2018-04-17,285.275,102527.5,69.125
SAINT LAURENT,2018-08-24,299.95,101265.0,78.375
PERPIGNAN,2018-08-24,298.41249999999997,101606.25,51.5
ST-BARTHELEMY METEO,2018-08-24,,,
KERGUELEN,2018-08-25,276.4625,100922.5,68.625
GLORIEUSES,2018-08-25,298.51250000000005,101727.5,65.125
BALE-MULHOUSE,2018-08-25,286.2125,101607.5,86.875
ABBEVILLE,2018-08-25,286.7375,101522.5,72.375
BALE-MULHOUSE,2018-08-17,295.425,101525.0,66.75
POITIERS-BIARD,2018-08-17,291.325,102078.75,69.25
EMBRUN,2018-06-17,292.24999999999994,,63.875
TROYES-BARBEREY,2018-06-17,290.8,102025.0,71.75
NOUVELLE AMSTERDAM,2018-06-18,286.6875,101783.75,78.875
TOURS,2018-06-13,288.725,101885.0,69.875
BREST-GUIPAVAS,2018-08-04,281.9875,100782.5,84.125
NANTES-BOUGUENAIS,2018-03-27,284.46250000000003,101556.25,92.25
PAMANDZI,2018-03-24,301.90999999999997,101100.0,77.8
BELLE ILE-LE TALUT,2018-05-04,283.2,101633.75,77.5
LAMENTIN-AERO,2018-05-04,299.25,101333.75,73.0
GLORIEUSES,2018-04-27,299.6875,101273.75,81.75
BELLE ILE-LE TALUT,2018-04-28,284.92499999999995,101172.5,74.125
ST GIRONS,2018-04-24,289.375,101940.0,70.625
AJACCIO,2018-04-24,289.675,101891.25,72.625
LIMOGES-BELLEGARDE,2018-04-25,284.7625,102003.75,83.25
MARIGNANE,2018-04-25,291.6875,101687.5,73.375
ORLY,2018-04-25,286.34999999999997,101605.0,71.0
DIJON-LONGVIC,2018-05-05,291.5125,101681.25,62.375
PLOUMANAC'H,2018-06-05,285.66249999999997,102127.5,84.375
MONTELIMAR,2018-06-05,294.1125,101568.75,65.5
TROYES-BARBEREY,2018-06-05,292.65,101855.0,63.5
CLERMONT-FD,2018-07-16,293.4642857142857,101342.85714285714,72.57142857142857
PTE DE LA HAGUE,2018-07-17,289.8642857142857,101827.14285714286,83.42857142857143
KERGUELEN,2018-07-17,273.66249999999997,99105.0,81.625
TROMELIN,2018-07-07,296.72499999999997,101955.0,78.0
POITIERS-BIARD,2018-07-07,296.96250000000003,102191.25,60.75
MONTELIMAR,2018-07-07,298.9875,101765.0,48.25
MONTPELLIER,2018-08-07,300.96250000000003,101680.0,40.625
MONTPELLIER,2018-09-07,300.33750000000003,101572.5,43.625
GILLOT-AEROPORT,2018-09-07,294.15,102310.0,59.4
MONTELIMAR,2018-07-13,301.33,101618.0,44.0
TOULOUSE-BLAGNAC,2018-07-13,301.18999999999994,101696.0,44.0
NICE,2018-07-13,299.85,101698.0,66.4
BASTIA,2018-07-01,287.7375,101353.75,89.375
MONTELIMAR,2018-04-30,285.2625,101171.25,76.125
LAMENTIN-AERO,2018-01-05,299.875,101712.5,72.125
LILLE-LESQUIN,2018-01-05,282.075,101151.25,69.125
CAEN-CARPIQUET,2018-01-05,281.45,101297.5,74.75
MONTPELLIER,2018-01-05,285.9125,101290.0,70.625
BELLE ILE-LE TALUT,2018-02-05,284.47499999999997,101110.0,84.75
LILLE-LESQUIN,2018-02-05,283.2375,101086.25,71.625
BELLE ILE-LE TALUT,2018-02-19,283.2625,102051.25,97.75
TRINITE-CARAVEL,2018-08-02,299.1,101500.0,75.5
PAMANDZI,2018-02-15,301.4,101348.33333333333,78.0
ORLY,2018-02-15,281.1875,101377.5,93.625
NOUVELLE AMSTERDAM,2018-01-23,295.15,101678.0,80.6
GILLOT-AEROPORT,2018-01-24,300.675,100810.0,73.375
KERGUELEN,2018-08-21,274.4666666666667,99545.0,63.5
TROYES-BARBEREY,2018-08-18,291.6,102335.0,61.375
NICE,2018-08-18,299.58750000000003,101623.75,60.75
TRINITE-CARAVEL,2018-08-18,301.125,101715.0,72.25
PAMANDZI,2018-01-27,300.9166666666667,101046.66666666667,79.66666666666667
ORLY,2018-01-19,278.17499999999995,101361.25,84.125
LIMOGES-BELLEGARDE,2018-01-19,278.6625,101881.25,96.125
NOUVELLE AMSTERDAM,2018-03-25,289.3357142857143,102785.71428571429,69.28571428571429
BORDEAUX-MERIGNAC,2018-03-25,282.775,100395.0,96.25
ROUEN-BOOS,2018-05-02,272.3625,102250.0,86.375
CAP CEPET,2018-01-05,286.59999999999997,101148.75,81.375
CAEN-CARPIQUET,2018-02-05,282.3,101038.75,83.875
ORLY,2018-03-05,285.28749999999997,101808.75,64.75
CAEN-CARPIQUET,2018-04-26,283.925,102006.25,71.625
MARIGNANE,2018-04-27,290.5875,101238.75,68.375
PERPIGNAN,2018-04-27,289.6125,101291.25,58.0
PERPIGNAN,2018-03-05,287.775,101116.25,61.625
TOURS,2018-04-05,285.725,102118.75,61.75
BORDEAUX-MERIGNAC,2018-04-05,286.77500000000003,101990.0,67.625
POITIERS-BIARD,2018-04-05,285.525,102056.25,64.75
PLOUMANAC'H,2018-05-05,285.125,102442.5,87.125
ALENCON,2018-05-05,287.78749999999997,102196.25,70.125
NANTES-BOUGUENAIS,2018-06-05,292.575,101847.5,69.75
MARIPASOULA,2018-07-08,298.0125,101528.75,89.0
MONTELIMAR,2018-08-21,300.03749999999997,101593.75,53.5
STRASBOURG-ENTZHEIM,2018-08-21,297.3,101827.5,63.0
TOURS,2018-08-22,298.11250000000007,101676.25,55.875
KERGUELEN,2018-03-25,285.48333333333335,102131.66666666667,74.66666666666667
LIMOGES-BELLEGARDE,2018-05-24,290.76250000000005,101635.0,68.5
STRASBOURG-ENTZHEIM,2018-05-24,292.45000000000005,101720.0,81.25
